ID,이용금액
ID_2528,5176723455.88
ID_1053,38144634.15
ID_3694,405878877.08
ID_56,353151621.24
ID_2423,962235688.6
ID_4969,46569265.22
ID_667,875901042.13
ID_6250,968860400.66
ID_5650,69214672.0
ID_1707,4917145327.84
ID_5275,1582604136.74
ID_2047,656660.9
ID_4422,283495251.83
ID_987,621581722.23
ID_3827,1801842613.41
ID_5981,46117703.93
ID_1217,71473159.55
ID_4793,383399225.12
ID_3627,956465797.78
ID_6781,44307989.44
ID_5216,1473887.9
ID_3719,10191236.2
ID_5987,18104595.87
ID_1188,9396876078.69
ID_1110,1957445229.3
ID_5935,131423545.75
ID_555,697662659.0
ID_6770,419236498.23
ID_6799,119661306.65
ID_2485,50146218.31
ID_1295,391279720.74
ID_1372,1495402.72
ID_1513,197051983.88
ID_3594,222467.2
ID_189,65366703.31
ID_5697,879141684.48
ID_5606,948377278.47
ID_6863,8517548.54
ID_1351,396658825.84
ID_1942,2527542.51
ID_4799,307283269.98
ID_478,1248409125.04
ID_6103,229709461.33
ID_6541,259096937.25
ID_2196,38050058.55
ID_2666,399196110.46
ID_2970,979679.8
ID_5934,117737637.7
ID_2564,360146102.03
ID_2994,1335795802.76
ID_7180,14528488.19
ID_5832,1081753423.93
ID_2329,1015227144.02
ID_3495,1957445229.3
ID_6587,31487047.2
ID_6075,69325486.19
ID_5429,4728531.93
ID_5963,253499657.32
ID_3078,378255377.15
ID_4736,968970778.16
ID_2059,2342535.19
ID_6866,1090102419.07
ID_709,385505131.37
ID_295,133132293.32
ID_3731,66025401.4
ID_6845,74151092.22
ID_6773,9154377605.17
ID_1222,724920166.9
ID_6501,9742972518.94
ID_6749,753197452.43
ID_2456,9475895643.11
ID_1245,512401627.08
ID_6577,769596886.32
ID_1874,3506418.27
ID_3317,484314058.9
ID_1,33212880.95
ID_983,73190953.7
ID_254,17028228.17
ID_817,33876939.81
ID_6932,579873077.37
ID_685,18644844.14
ID_6016,5069103129.45
ID_5027,69925710.95
ID_2442,2084383049.61
ID_7077,13082831.0
ID_373,482265.3
ID_6464,781928553.57
ID_2275,1083957961.41
ID_3680,1925057768.7
ID_4318,63482593.25
ID_490,8519658507.62
ID_2860,601118382.06
ID_7052,570992575.04
ID_1858,1268678440.52
ID_2642,19077762.04
ID_6368,305748115.97
ID_3886,797823776.59
ID_5397,123806453.08
ID_2591,6506908.6
ID_2593,675379186.21
ID_2345,13210640.15
ID_6396,315214437.61
ID_3623,895017892.89
ID_474,117548978.65
ID_5128,375156587.27
ID_342,9427644.06
ID_3505,215230872.4
ID_2684,8505702637.79
ID_6318,19119234.4
ID_1086,275376227.27
ID_439,491725275.75
ID_6425,363492029.34
ID_5508,515821252.1
ID_1024,867352497.51
ID_2322,1232480.2
ID_77,9459189749.16
ID_6346,4128015676.62
ID_3592,355267931.52
ID_7254,270323536.94
ID_572,12014574.37
ID_7178,415374973.42
ID_4309,59898961.09
ID_7157,13194094.44
ID_2181,1424085490.84
ID_223,367696334.82
ID_4415,869649924.96
ID_5517,4135105954.14
ID_1509,1635793124.81
ID_6741,597802797.26
ID_1644,29590430.05
ID_2768,876215634.06
ID_618,74233183.6
ID_4188,1950463902.27
ID_704,2079424049.7
ID_5011,250013553.63
ID_4722,1493790.5
ID_5347,959116650.67
ID_4041,1007254549.87
ID_5468,273422.7
ID_1491,1004058359.9
ID_6197,122996038.22
ID_6039,714359236.22
ID_381,8545267678.4
ID_2281,355186258.04
ID_682,38155492.0
ID_3497,3355088870.08
ID_1645,2059090672.85
ID_0,139324133.55
ID_2571,4155797.62
ID_7161,326356048.42
ID_3206,20788612.8
ID_5055,68415082.0
ID_4186,89647650.19
ID_6899,58761893.7
ID_1227,81828410.56
ID_5430,167665321.26
ID_3662,229804811.14
ID_6167,16960631.43
ID_3070,898308042.13
ID_971,133112914.82
ID_1115,54465979.43
ID_7028,132962015.0
ID_5264,459859486.19
ID_6169,3142433753.5
ID_3495,1957445229.3
ID_4389,65372452.56
ID_4447,4643278985.19
ID_5936,3096086.1
ID_1574,401166608.41
ID_1761,29389420.59
ID_4631,4359698616.58
ID_4475,2377078.91
ID_3329,925495563.58
ID_6045,1083640806.24
ID_3176,7717398.71
ID_3663,2030542586.07
ID_6849,140739749.71
ID_7167,3212652.79
ID_7076,12238525.34
ID_1824,870442239.56
ID_1931,446928844.68
ID_3419,449160.9
ID_2226,559981.3
ID_2174,1522319469.89
ID_6129,585949.7
ID_2762,5218237047.5
ID_2427,17028228.17
ID_6052,398125.9
ID_4547,568939017.25
ID_1060,1340766.2
ID_3464,422077313.75
ID_5704,2410007.0
ID_5022,120005056.71
ID_3293,90857696.1
ID_6896,81033170.68
ID_4737,159285242.93
ID_4124,64758487.59
ID_4850,236692190.45
ID_5936,3096086.1
ID_1968,504584788.12
ID_6957,19911343.9
ID_6935,465699290.44
ID_4897,461611.5
ID_4495,221555654.47
ID_6923,283069839.64
ID_4734,50343007.68
ID_6921,1202424991.84
ID_6345,580957411.13
ID_5180,1115887336.5
ID_4346,994796099.54
ID_5909,5276003381.05
ID_1484,246923147.84
ID_164,1571308820.37
ID_6926,368108028.15
ID_474,117548978.65
ID_2955,360116859.46
ID_5743,9362081509.51
ID_2273,1205108997.78
ID_3468,6619743748.57
ID_3739,14590788.56
ID_2396,512401627.08
ID_4492,225317696.92
ID_2369,40519896.8
ID_534,232075479.28
ID_4887,1761017602.15
ID_4821,4777406555.42
ID_469,17028228.17
ID_593,279674286.66
ID_4509,1823325489.3
ID_3417,437107403.83
ID_2276,1091749849.81
ID_2844,40141212.87
ID_2535,594183793.59
ID_7095,3141564.6
ID_6474,4935076.2
ID_3641,1061993997.94
ID_2421,38511634.87
ID_4268,54937937.24
ID_941,1282888.7
ID_4453,627070294.23
ID_4885,4996523439.59
ID_7195,5143935902.67
ID_3756,626169868.76
ID_5130,3456071.6
ID_6722,1335889160.28
ID_941,1282888.7
ID_6306,51339611.25
ID_6999,5265865801.86
ID_2422,825103499.61
ID_182,684145101.15
ID_6023,161481109.7
ID_2886,295097860.63
ID_7221,13528739.37
ID_1052,121421003.76
ID_1579,500732893.78
ID_5669,1608030677.27
ID_2980,419353489.38
ID_2640,1526375.8
ID_1883,25559609.79
ID_3447,425959320.66
ID_3332,883191061.8
ID_4823,328821752.07
ID_2856,655520946.22
ID_1163,1076368.1
ID_314,13621157.76
ID_5513,4395048.5
ID_6968,3349892076.03
ID_999,1160812431.15
ID_6734,573756211.47
ID_1538,11773770.5
ID_6739,1001189454.98
ID_6067,665643302.46
ID_2393,408400557.33
ID_2376,620626661.13
ID_2147,1945953797.1
ID_1433,353927028.7
ID_2375,724920166.9
ID_2686,6105422352.17
ID_3779,1387928808.8
ID_4348,882030020.37
ID_6791,80789788.42
ID_7227,3754823.42
ID_5374,1030765.1
ID_4889,321385669.0
ID_5313,2173144.43
ID_6381,681351015.14
ID_6240,3545659.69
ID_53,723209695.23
ID_7183,1122542319.5
ID_4649,494611557.53
ID_6484,974238199.9
ID_325,274228259.5
ID_138,4141869651.27
ID_5606,948377278.47
ID_5539,325437682.58
ID_6276,11887143.8
ID_5208,52034569.09
ID_5187,4332496825.62
ID_847,209253350.54
ID_348,2436467.4
ID_867,15709036.5
ID_2704,6321942.7
ID_5921,948797921.75
ID_2701,68644811.65
ID_1860,3877776801.03
ID_5593,691524370.76
ID_7211,167214265.48
ID_6887,206355098.54
ID_1682,375474420.89
ID_3037,2026777829.35
ID_6521,100251587.24
ID_6905,34754927.01
ID_672,4487330144.17
ID_5320,11062031.3
ID_4801,398766123.88
ID_2105,417437682.95
ID_1652,251941893.62
ID_6143,102892874.09
ID_4287,2005576.27
ID_1907,7888234.2
ID_1233,1091767509.45
ID_3881,437107403.83
ID_390,223390116.41
ID_506,170635766.13
ID_1913,217878817.27
ID_544,365257467.12
ID_3703,1100631038.95
ID_7014,97022893.67
ID_5289,302657039.08
ID_6669,5230929601.91
ID_1897,20364329.69
ID_6081,54720293.9
ID_905,9074655.24
ID_7129,3239167928.32
ID_2651,599173284.37
ID_5788,207942.1
ID_6843,918696037.16
ID_3719,10191236.2
ID_1545,62730889.56
ID_5079,279063958.5
ID_251,3116535956.81
ID_4762,6619743748.57
ID_3385,198133712.27
ID_4939,3677462088.16
ID_4975,1007254549.87
ID_5249,921479405.57
ID_6236,583577072.69
ID_3646,251729601.38
ID_5279,956362890.1
ID_1039,881531502.39
ID_3744,396562678.26
ID_2014,730812082.0
ID_6568,5188356086.51
ID_7089,274344950.85
ID_706,297390183.73
ID_6429,254862684.06
ID_2021,58573431.8
ID_6549,435280878.93
ID_4764,9681947280.12
ID_800,12014574.37
ID_4724,675869756.37
ID_1414,5469807290.76
ID_3645,445586.5
ID_3861,486480327.5
ID_3106,227981055.04
ID_1997,901801716.41
ID_3521,2234465.45
ID_5228,3364498534.58
ID_2115,5526787392.35
ID_3065,124178662.87
ID_3243,618262691.62
ID_5028,1851271108.07
ID_5817,965816138.08
ID_5995,338865874.59
ID_906,870442239.56
ID_4255,1962740.6
ID_6191,40392676.47
ID_6085,59982022.78
ID_4385,394936179.37
ID_3760,130248227.5
ID_5225,4614712291.72
ID_1126,397663293.25
ID_5461,3472176.0
ID_3384,61159551.55
ID_5751,325621757.28
ID_203,724920166.9
ID_5345,670553252.0
ID_1917,1584139295.98
ID_4273,278449787.97
ID_6663,950691327.64
ID_2014,730812082.0
ID_1845,204340711.5
ID_7146,100944410.1
ID_5115,230559992.31
ID_2734,1160039292.84
ID_4977,1935760931.4
ID_4724,675869756.37
ID_2501,1083957961.41
ID_4094,80783288.14
ID_2712,1041378344.83
ID_1096,611113911.26
ID_5838,198373556.0
ID_4724,675869756.37
ID_5699,4850943642.29
ID_1824,870442239.56
ID_2286,446632676.64
ID_6169,3142433753.5
ID_4224,88815119.97
ID_2891,508694041.38
ID_4389,65372452.56
ID_881,1195844572.43
ID_1983,350323629.5
ID_187,145623430.54
ID_5611,16830474.84
ID_2092,66246472.52
ID_3357,2087385971.61
ID_4708,408752956.88
ID_1037,20690270.35
ID_5020,3070315131.82
ID_5780,36127980.77
ID_6164,446459994.69
ID_4201,7668473.56
ID_2145,1026645153.7
ID_3837,4182741853.39
ID_1958,37958851.7
ID_634,1026645153.7
ID_1391,75944929.3
ID_6214,243779364.26
ID_5487,1051021.6
ID_4594,28308884.0
ID_2255,43602790.91
ID_3334,4508442644.61
ID_6318,19119234.4
ID_7059,469388300.2
ID_6566,619567822.9
ID_5630,490841157.22
ID_5201,2623911725.53
ID_7092,8408253.6
ID_6586,24507827.66
ID_4117,757911796.95
ID_1621,880035003.38
ID_3254,995276502.33
ID_7187,1039663498.59
ID_2139,52471160.55
ID_5965,2289394.7
ID_1869,417518104.62
ID_7240,5023573666.74
ID_302,65043748.56
ID_5074,297538463.12
ID_7074,5645153374.85
ID_2814,2209427930.16
ID_4097,1070053165.1
ID_6466,10512286.0
ID_2819,57659479.64
ID_6356,590898139.86
ID_3328,846590838.13
ID_6104,214625441.27
ID_2089,1330096.1
ID_6356,590898139.86
ID_4088,107135566.67
ID_4917,3354868.3
ID_5653,234827676.76
ID_4774,60706945.33
ID_1856,2327994399.82
ID_177,1861579.3
ID_965,135422130.84
ID_5557,1584099037.2
ID_5877,3414165462.94
ID_4105,625070496.51
ID_2122,38853305.09
ID_6881,4160521034.8
ID_3742,184503528.82
ID_1774,661444679.15
ID_439,491725275.75
ID_2844,40141212.87
ID_3232,601118382.06
ID_4757,401545351.47
ID_932,117744363.35
ID_2148,1957445229.3
ID_3995,2784963945.36
ID_1891,253761543.22
ID_4127,268680741.65
ID_2445,279851221.4
ID_6101,41844713.76
ID_3085,3953829256.86
ID_3648,379665687.96
ID_1724,140948957.95
ID_5696,2017135.09
ID_4775,81046839.9
ID_2157,800842668.31
ID_512,259347420.54
ID_5744,2273072.7
ID_4545,621485736.45
ID_4183,391724926.64
ID_3354,64758396.9
ID_7063,973826103.18
ID_1441,8226892.5
ID_980,52658726.11
ID_6859,429175.8
ID_408,42547140.5
ID_5004,1884672.1
ID_1377,745961219.01
ID_4400,2795023721.49
ID_1373,247223670.93
ID_1307,748568584.78
ID_2579,551110043.76
ID_427,1193583823.39
ID_6781,44307989.44
ID_2067,3914963.13
ID_1240,348641145.76
ID_6637,40125852.0
ID_6105,4720963.23
ID_937,1260401785.2
ID_5827,522053977.1
ID_1372,1495402.72
ID_5662,1580443001.6
ID_5684,486330530.9
ID_5033,1387087.5
ID_3541,97964894.9
ID_4515,274284854.31
ID_6295,70131203.85
ID_388,5452246371.38
ID_2419,887683054.42
ID_1983,350323629.5
ID_2445,279851221.4
ID_12,6292282.3
ID_859,51493027.61
ID_3617,7734072798.52
ID_2469,154900745.62
ID_2566,389174944.96
ID_1094,729062824.8
ID_5287,5164919255.49
ID_4486,9767977204.72
ID_5707,661609513.1
ID_4155,584203142.72
ID_1528,779440930.88
ID_1391,75944929.3
ID_4240,292946891.06
ID_7006,370997899.28
ID_4353,5639249563.37
ID_4449,5132946473.51
ID_17,1140217681.91
ID_1721,880630815.04
ID_6080,142797632.25
ID_6915,1513175851.1
ID_4992,519651185.09
ID_5088,1051327942.79
ID_7026,138678221.92
ID_1762,2204749837.75
ID_4836,3265389.68
ID_6032,3988579682.61
ID_5138,1143594768.62
ID_5780,36127980.77
ID_3129,49127450.57
ID_311,15937810.9
ID_1429,6396837.1
ID_1967,1249715.9
ID_2169,594880032.55
ID_330,436275336.77
ID_6336,1836137.54
ID_5128,375156587.27
ID_4270,880551682.5
ID_4703,703527.6
ID_4720,925747132.51
ID_2893,97961026.1
ID_4901,391110476.95
ID_5480,1291323332.05
ID_6051,176591610.76
ID_5334,203274658.28
ID_5435,333074280.19
ID_5843,1532536.6
ID_3810,716558022.14
ID_407,64632995.7
ID_3260,509037156.0
ID_4245,512988199.79
ID_2148,1957445229.3
ID_3398,1945953797.1
ID_5469,2296220.78
ID_5042,5767661195.72
ID_3775,1957445229.3
ID_7139,113966679.16
ID_1524,9261037336.3
ID_1282,2270986.24
ID_4816,2318695.24
ID_4973,691036491.1
ID_309,1945953797.1
ID_46,507646065.47
ID_2465,2225515337.89
ID_6060,10095430654.21
ID_6103,229709461.33
ID_5103,707519392.06
ID_2169,594880032.55
ID_4642,1006781099.26
ID_1899,47665121.41
ID_5462,339510070.02
ID_1297,8016196501.17
ID_74,8132951068.73
ID_4286,1923896086.47
ID_1841,955499679.48
ID_1103,81120580.37
ID_3050,444140180.67
ID_115,36692209.07
ID_2772,954242635.06
ID_2505,892990.6
ID_2306,203494712.7
ID_2850,224607653.74
ID_5385,5601690749.16
ID_4766,4239962.28
ID_579,17800930.66
ID_6163,221403054.45
ID_4535,882030020.37
ID_859,51493027.61
ID_4070,813390328.06
ID_6709,217130958.63
ID_12,6292282.3
ID_4230,39158561.14
ID_678,244344620.04
ID_747,1088250182.1
ID_3459,10986555.37
ID_4673,3585523.7
ID_6726,263960596.27
ID_3868,1135981821.22
ID_5009,4800104751.96
ID_792,10232082.1
ID_2379,18530518.56
ID_2534,2406644.4
ID_4520,264769279.01
ID_252,694020451.27
ID_1468,783657.8
ID_775,594880032.55
ID_2562,1734624.47
ID_1546,93951310.29
ID_6963,84816695.1
ID_3247,25982208.78
ID_5903,967131470.13
ID_5190,4883202957.11
ID_4259,5676903301.59
ID_4532,1525982138.83
ID_6757,665096417.2
ID_5940,3903077890.8
ID_593,279674286.66
ID_2236,53962532.44
ID_4490,1275956116.65
ID_233,622233053.71
ID_7149,154837856.91
ID_5341,67203454.88
ID_5433,350014922.17
ID_2901,3684642601.16
ID_4910,1416847.7
ID_3563,4977209426.27
ID_4558,223042728.96
ID_7046,243429083.49
ID_4641,69183317.77
ID_6230,1193257.2
ID_3798,680183613.93
ID_67,260350074.06
ID_1753,9438371592.3
ID_2946,1957445229.3
ID_1895,245312051.0
ID_5597,3156453.47
ID_3181,416631112.01
ID_4956,54224077.8
ID_2606,724920166.9
ID_5628,252370330.02
ID_1390,82644489.4
ID_2715,41211139.55
ID_3613,1641161.4
ID_1523,2477774.0
ID_6585,142101882.62
ID_1929,570438.5
ID_7161,326356048.42
ID_5631,446947204.57
ID_3130,222090857.42
ID_2244,150803297.54
ID_4499,100164738.74
ID_3787,360316466.2
ID_5991,2841301.2
ID_3255,678652943.7
ID_3751,9967876502.88
ID_543,396767887.75
ID_5831,1773414289.91
ID_2849,264533602.74
ID_4017,2871494618.57
ID_7142,626480501.02
ID_2593,675379186.21
ID_1899,47665121.41
ID_4797,255336164.0
ID_1717,886865422.4
ID_6122,848080351.83
ID_4498,91565383.66
ID_1860,3877776801.03
ID_6852,153494567.36
ID_690,18630863.19
ID_6527,481751248.5
ID_6354,291479866.55
ID_7065,2224319.64
ID_3637,98307767.87
ID_2790,913481450.09
ID_5266,1178559.9
ID_2850,224607653.74
ID_5467,577830955.27
ID_1310,1995525470.04
ID_6451,1183713.0
ID_6940,89373240.32
ID_3915,950902519.52
ID_3692,278506726.6
ID_4185,85198029.4
ID_1582,822463636.55
ID_950,19999674.33
ID_1541,212687514.16
ID_6857,1936244.54
ID_589,998957410.38
ID_6993,504660404.64
ID_1213,44633019.45
ID_6528,446325653.2
ID_3876,356046831.08
ID_2681,395929808.81
ID_1940,892378528.32
ID_3642,4160033360.96
ID_6657,513444865.1
ID_3204,6902771.5
ID_453,5355230728.55
ID_1055,33314579.38
ID_5144,52388505.65
ID_7059,469388300.2
ID_4712,441782571.28
ID_5951,6436355472.14
ID_3608,1151258135.99
ID_2241,52428080.31
ID_2742,419182439.73
ID_4330,23057186.58
ID_4200,547512.4
ID_6996,19837529.73
ID_5503,3406038190.27
ID_1989,6107705216.13
ID_2406,3003485.6
ID_3264,1859135455.62
ID_5149,21650854.15
ID_285,725652465.95
ID_3702,1006566104.07
ID_6727,335448309.62
ID_1014,822463636.55
ID_662,1001536404.5
ID_6155,1582525236.98
ID_2343,3289726.68
ID_4320,652257262.7
ID_4136,1815943412.6
ID_6861,101485563.17
ID_7043,537732354.7
ID_245,623847892.12
ID_5306,94075398.39
ID_6132,3047185.58
ID_5826,1310075.0
ID_2671,2087385971.61
ID_1569,233479773.52
ID_841,1202332121.33
ID_2230,7794273860.77
ID_5264,459859486.19
ID_5438,62566683.26
ID_3153,5481322958.6
ID_4059,407988194.64
ID_1212,600464503.77
ID_6119,1062201704.96
ID_2820,214676204.77
ID_6718,1436015752.6
ID_5972,99894890.15
ID_7186,959016900.78
ID_2911,10244670.54
ID_560,872638801.9
ID_2561,269805911.16
ID_479,1013822370.34
ID_440,595073135.21
ID_1170,1972559767.28
ID_3454,2612731224.49
ID_6445,969443357.17
ID_134,812280.9
ID_1443,566193392.16
ID_2923,215002287.4
ID_5709,562641219.34
ID_823,2084383049.61
ID_675,9818618.0
ID_2819,57659479.64
ID_850,205754904.74
ID_3554,625070496.51
ID_4489,84946436.57
ID_1858,1268678440.52
ID_3578,20381284.65
ID_1311,418361882.27
ID_1924,256053101.04
ID_1355,451679286.85
ID_5630,490841157.22
ID_4152,494327683.74
ID_7145,119399636.2
ID_7142,626480501.02
ID_450,7527583.3
ID_5687,572494.7
ID_943,1309210.0
ID_2519,1032021853.6
ID_2868,2171148.41
ID_5087,1172399.5
ID_4614,381105905.95
ID_3920,420156893.61
ID_6458,3611274.27
ID_262,38691614.16
ID_3671,7184782.3
ID_3788,719746360.64
ID_6544,317512979.1
ID_7031,465793086.0
ID_483,278236007.02
ID_6244,3159324.8
ID_5952,12242875.89
ID_6518,215752983.39
ID_7195,5143935902.67
ID_2598,37015230.8
ID_1520,4695498323.51
ID_1358,822463636.55
ID_1243,1099035.3
ID_7182,1017167476.16
ID_5069,30934055.64
ID_5821,291440520.15
ID_5896,555236912.32
ID_5565,382574290.92
ID_1018,697662659.0
ID_3953,1957445229.3
ID_3512,437107403.83
ID_7232,180120069.97
ID_2895,64829756.25
ID_6483,986844831.76
ID_7070,3715715.5
ID_4222,65735708.78
ID_4442,888928421.05
ID_653,359273302.26
ID_2292,787963042.71
ID_6060,10095430654.21
ID_3922,399885816.94
ID_1044,19470391.29
ID_5661,1025204686.9
ID_4874,43280332.61
ID_5070,3900843028.99
ID_2494,8113539.6
ID_447,778683137.41
ID_331,438226656.3
ID_508,84750412.8
ID_5416,228945298.19
ID_2716,121628278.31
ID_4965,91457115.52
ID_4736,968970778.16
ID_6602,2787648.8
ID_1049,1050001011.75
ID_4429,393408792.97
ID_5375,1293030536.58
ID_4705,282315154.28
ID_797,890311356.52
ID_94,714519012.14
ID_97,36620304.12
ID_1075,10150632945.4
ID_2409,872416942.93
ID_1214,29837415.3
ID_6304,37707391.5
ID_3834,360727848.34
ID_6307,484271415.9
ID_2366,730812082.0
ID_2092,66246472.52
ID_3161,960827659.68
ID_2928,45090532.18
ID_5994,4988903.33
ID_6761,1125087848.44
ID_610,855266465.35
ID_2231,2060526.7
ID_2501,1083957961.41
ID_5844,26995792.8
ID_2979,112646762.34
ID_5631,446947204.57
ID_6962,597573459.91
ID_2720,646750810.33
ID_5767,519744720.9
ID_5041,8084515428.93
ID_7184,2753667.22
ID_6299,202453748.2
ID_6225,611022389.19
ID_1090,21885334.2
ID_4911,2190147.34
ID_1756,5462864594.49
ID_5378,910601.3
ID_2189,9832712.4
ID_3893,4647350731.58
ID_3805,16029736.68
ID_5529,6755108881.91
ID_5194,443132805.22
ID_2933,91569030.66
ID_6163,221403054.45
ID_6911,7773141.6
ID_4728,12769765.43
ID_1132,595073135.21
ID_2454,6602449231.59
ID_685,18644844.14
ID_5797,1150966857.8
ID_7095,3141564.6
ID_5986,1554058692.27
ID_888,399966439.05
ID_1784,73819695.6
ID_7119,20478953.44
ID_3269,8806194.2
ID_1542,665094777.8
ID_6445,969443357.17
ID_2582,25422158.06
ID_3458,2326468807.27
ID_2919,32213759.72
ID_6345,580957411.13
ID_1246,516855090.46
ID_1108,600182112.23
ID_2811,870493655.97
ID_5354,713146145.27
ID_170,375985202.89
ID_6549,435280878.93
ID_4804,494327683.74
ID_1545,62730889.56
ID_3266,1041936998.56
ID_2665,1215318.6
ID_5164,282199458.56
ID_5570,348861911.61
ID_1870,30978352.53
ID_2586,137569275.57
ID_4823,328821752.07
ID_6565,784170716.2
ID_5956,4939962673.44
ID_949,8158417212.62
ID_653,359273302.26
ID_5113,381240979.2
ID_235,769991063.18
ID_2678,7462908.07
ID_247,890931300.89
ID_5291,665991882.51
ID_5544,60589942.7
ID_513,569412429.02
ID_4268,54937937.24
ID_483,278236007.02
ID_3965,397200341.01
ID_4103,226537738.73
ID_3752,4992363709.92
ID_5738,609340.2
ID_163,2953426394.76
ID_5792,436765221.97
ID_3872,218960.7
ID_4789,30190832.52
ID_4448,5847249704.15
ID_3106,227981055.04
ID_2617,39598844.51
ID_1140,796544.4
ID_2557,1004320209.04
ID_7159,2779213122.37
ID_3046,429669608.72
ID_1186,4682145820.43
ID_983,73190953.7
ID_2891,508694041.38
ID_2892,493281.5
ID_6229,1113543068.91
ID_3858,72575273.11
ID_4931,391111170.11
ID_51,962720755.74
ID_3829,425039.4
ID_4855,18176930.9
ID_4118,568395407.91
ID_6511,143952643.81
ID_5599,310200217.38
ID_6423,3224083122.69
ID_4669,4666312128.71
ID_4056,404322698.48
ID_465,973373947.96
ID_6421,34619372.38
ID_4439,1368126768.17
ID_6415,4344992.9
ID_6915,1513175851.1
ID_3562,10042660266.1
ID_2580,37917008.58
ID_6490,195813396.99
ID_4733,738443439.58
ID_4345,1650330301.63
ID_2885,2784963945.36
ID_50,823812674.32
ID_5954,2133772.1
ID_7036,150746940.77
ID_1596,2630074.4
ID_1573,356620678.15
ID_2459,5526787392.35
ID_3966,341796479.56
ID_912,310296819.19
ID_3275,396312736.69
ID_4275,640721.7
ID_2598,37015230.8
ID_5717,6488087.8
ID_6146,126665564.33
ID_2166,494750468.3
ID_6210,676708248.26
ID_1051,118851437.63
ID_2172,1368126768.17
ID_300,87618844.41
ID_7171,571747337.12
ID_4474,2001013412.27
ID_6049,1769455.65
ID_2390,260511399.82
ID_5667,3840129758.87
ID_4687,29837415.3
ID_7203,810622038.8
ID_154,462024.7
ID_3450,72573908.15
ID_4517,18692439.06
ID_5366,565687167.93
ID_5334,203274658.28
ID_4580,2795471.6
ID_1210,752422570.5
ID_2050,444516663.92
ID_6579,40119901.01
ID_5587,1322603541.17
ID_4261,3108365.24
ID_2983,10192568.0
ID_5205,438084553.98
ID_4436,515011299.11
ID_2744,357086394.94
ID_1417,930566815.83
ID_492,5772423395.88
ID_7096,694725954.4
ID_4900,510784438.03
ID_3064,5526292191.58
ID_5431,1597499782.41
ID_2034,1406207144.85
ID_3093,422384.2
ID_6000,456754229.21
ID_2620,232286389.26
ID_4482,65372452.56
ID_1629,399996082.4
ID_4698,4284822607.66
ID_687,3137053267.18
ID_3347,534491791.85
ID_5122,3137538414.56
ID_3805,16029736.68
ID_3213,1945953797.1
ID_6998,7711420258.67
ID_1618,1959771030.12
ID_3653,8114888985.08
ID_6307,484271415.9
ID_5239,84523589.21
ID_1876,13054447.94
ID_6197,122996038.22
ID_4036,51385399.63
ID_5611,16830474.84
ID_1598,166607684.35
ID_4083,999901471.76
ID_4940,1750329313.12
ID_1327,31623985.1
ID_5136,2481466.7
ID_4293,400356431.05
ID_3727,631886.8
ID_2876,3733384.0
ID_552,1418346.0
ID_4054,277623491.55
ID_1234,1093378005.11
ID_2305,330735143.33
ID_1890,64633844.88
ID_632,1037164565.0
ID_1714,4776477.0
ID_4506,725603179.2
ID_3949,608572331.6
ID_3483,91552009.97
ID_4521,255360992.68
ID_3840,6967095537.24
ID_1141,1712052.6
ID_5808,5064799188.32
ID_5136,2481466.7
ID_7047,957768.1
ID_6861,101485563.17
ID_7112,483416456.6
ID_3810,716558022.14
ID_1474,726290612.91
ID_5481,981895757.21
ID_6002,547478488.81
ID_3402,3918727140.55
ID_5295,930225450.7
ID_3110,91634180.46
ID_3861,486480327.5
ID_1273,140852663.51
ID_4561,1382930.81
ID_5348,1583837052.4
ID_591,1995819561.74
ID_6808,298071950.2
ID_283,32632492.55
ID_6060,10095430654.21
ID_2682,389176840.21
ID_4879,676325939.2
ID_2024,12947923.9
ID_4494,328206602.84
ID_2471,67586727.4
ID_5252,27223510.4
ID_5838,198373556.0
ID_6122,848080351.83
ID_4933,66007706.2
ID_2113,14304726.28
ID_4740,131148359.76
ID_3819,508780429.07
ID_3741,233248590.37
ID_6339,833446.3
ID_3600,348850005.73
ID_7019,95630983.21
ID_2302,5193231732.45
ID_4148,294596596.38
ID_5011,250013553.63
ID_2673,1215695695.66
ID_5337,91764677.04
ID_704,2079424049.7
ID_3071,11430784.49
ID_3221,51839800.12
ID_3251,892663914.19
ID_4518,228304.0
ID_3129,49127450.57
ID_4137,1957445229.3
ID_566,2456523.6
ID_2385,327792204.87
ID_1432,7795548.9
ID_2518,1993860.97
ID_2573,4602999.19
ID_6889,731342779.15
ID_7120,9036893373.36
ID_3827,1801842613.41
ID_6865,1082239877.64
ID_3087,9433873.35
ID_5582,558089.3
ID_2572,9475895643.11
ID_3115,52294032.93
ID_2851,355802786.06
ID_5012,173372561.97
ID_5316,200045523.49
ID_5411,4134556763.19
ID_1356,496184530.91
ID_4808,551748.3
ID_3934,234154834.63
ID_6761,1125087848.44
ID_1316,248898149.42
ID_6666,626789728.42
ID_6627,238989898.21
ID_2545,428787780.63
ID_6892,3091300551.8
ID_169,1796073225.4
ID_890,1309683.5
ID_3353,184920542.9
ID_223,367696334.82
ID_2437,2612731224.49
ID_6946,1023277.2
ID_7109,194596562.7
ID_6051,176591610.76
ID_1376,850416447.68
ID_789,7544217539.9
ID_1141,1712052.6
ID_4589,80635316.0
ID_1827,5567233035.19
ID_3127,718535507.69
ID_2162,387366869.07
ID_5774,3388764803.6
ID_2993,62232481.58
ID_6935,465699290.44
